YEAR,OPID,ott_first,ott_second
2020,104800001,웨이브(Wavve)(구 푹(pooq)· 옥수수),티빙(Tving)
2020,104800002,티빙(Tving),웨이브(Wavve)(구 푹(pooq)· 옥수수)
2020,10480001,유튜브,
2020,10480002,유튜브,티빙(Tving)
2020,10480003,유튜브,에브리온 TV
2020,10480004,유튜브,넷플릭스
2020,104810001,,
2020,104810002,,
2020,104810003,유튜브,
2020,104820001,유튜브,네이버 시리즈온(SERIES)
2020,104820002,유튜브,네이버 시리즈온(SERIES)
2020,104820003,유튜브,
2020,104820004,유튜브,
2020,104830001,유튜브,
2020,104830002,유튜브,네이버 시리즈온(SERIES)
2020,104830003,유튜브,네이버 시리즈온(SERIES)
2020,104840001,유튜브,넷플릭스
2020,104840002,유튜브,넷플릭스
2020,104850001,유튜브,네이버 시리즈온(SERIES)
2020,104850002,웨이브(Wavve)(구 푹(pooq)· 옥수수),유튜브
2020,104850003,유튜브,
2020,104850004,유튜브,
2020,104860001,,
2020,104860003,유튜브,기타
2020,104860004,,
2020,104860101,유튜브,네이버 시리즈온(SERIES)
2020,104870001,유튜브,티빙(Tving)
2020,104870002,유튜브,티빙(Tving)
2020,104870003,유튜브,티빙(Tving)
2020,104870004,유튜브,티빙(Tving)
2020,104880001,유튜브,
2020,104880002,유튜브,티빙(Tving)
2020,104880003,웨이브(Wavve)(구 푹(pooq)· 옥수수),유튜브
2020,104890001,유튜브,넷플릭스
2020,104890002,티빙(Tving),네이버 시리즈온(SERIES)
2020,104890003,유튜브,
2020,104900001,네이버 시리즈온(SERIES),유튜브
2020,104900002,유튜브,
2020,104900003,네이버 시리즈온(SERIES),유튜브
2020,104900004,,
2020,10490001,유튜브,
2020,10490002,유튜브,
2020,10490003,티빙(Tving),웨이브(Wavve)(구 푹(pooq)· 옥수수)
2020,10490004,티빙(Tving),웨이브(Wavve)(구 푹(pooq)· 옥수수)
2020,104910001,,
2020,104910002,,
2020,104910003,웨이브(Wavve)(구 푹(pooq)· 옥수수),
2020,104920001,,
2020,104920002,,
2020,104920003,,
2020,104920004,,
2020,104930001,유튜브,
2020,104930002,,
2020,104930003,유튜브,
2020,104940001,네이버 시리즈온(SERIES),유튜브
2020,104940002,,
2020,104940003,,
2020,104950001,,
2020,104950002,,
2020,104950003,,
2020,104960001,유튜브,웨이브(Wavve)(구 푹(pooq)· 옥수수)
2020,104960002,웨이브(Wavve)(구 푹(pooq)· 옥수수),유튜브
2020,104960003,유튜브,웨이브(Wavve)(구 푹(pooq)· 옥수수)
2020,104960004,,
2020,104970001,웨이브(Wavve)(구 푹(pooq)· 옥수수),
2020,104970002,웨이브(Wavve)(구 푹(pooq)· 옥수수),넷플릭스
2020,104970003,,
2020,104980001,유튜브,
2020,104980002,유튜브,
2020,104980003,유튜브,
2020,104980004,,
2020,104990001,유튜브,
2020,104990002,유튜브,
2020,104990003,유튜브,
2020,104990004,유튜브,
2020,105020001,유튜브,넷플릭스
2020,105020002,유튜브,넷플릭스
2020,105020003,유튜브,넷플릭스
2020,105030001,유튜브,카카오 TV
2020,105030002,유튜브,U+ 모바일(구 U+비디오포털)
2020,105030003,유튜브,
2020,105040001,,
2020,105040002,,
2020,105050001,,
2020,105050002,,
2020,105060001,유튜브,
2020,105060002,유튜브,넷플릭스
2020,105070001,유튜브,티빙(Tving)
2020,105070002,티빙(Tving),유튜브
2020,105070003,유튜브,
2020,105080001,유튜브,
2020,105080002,카카오 TV,네이버 시리즈온(SERIES)
2020,105080003,넷플릭스,카카오 TV
2020,105090001,유튜브,
2020,105090002,유튜브,카카오 TV
2020,105100001,유튜브,
2020,105100002,유튜브,
2020,105100003,유튜브,
2020,105110001,유튜브,
2020,105110002,유튜브,
2020,105120001,유튜브,
2020,105120002,유튜브,
2020,105120003,넷플릭스,유튜브
2020,105120004,유튜브,웨이브(Wavve)(구 푹(pooq)· 옥수수)
2020,105130001,유튜브,
2020,105130002,유튜브,카카오 TV
2020,105130003,유튜브,
2020,105140001,유튜브,
2020,105140002,유튜브,
2020,105140003,유튜브,넷플릭스
2020,105150001,유튜브,
2020,105150002,유튜브,
2020,105150003,유튜브,
2020,105160001,유튜브,카카오 TV
2020,105160002,유튜브,티빙(Tving)
2020,105170001,웨이브(Wavve)(구 푹(pooq)· 옥수수),유튜브
2020,105170002,유튜브,네이버 시리즈온(SERIES)
2020,105170003,넷플릭스,유튜브
2020,105180001,넷플릭스,유튜브
2020,105180002,넷플릭스,티빙(Tving)
2020,105190001,유튜브,
2020,105190002,유튜브,
2020,105190003,유튜브,티빙(Tving)
2020,105190004,유튜브,티빙(Tving)
2020,105200001,,
2020,105210001,유튜브,
2020,105210002,유튜브,
2020,105210003,티빙(Tving),유튜브
2020,105210004,유튜브,
2020,105220001,유튜브,
2020,105220002,유튜브,
2020,105220003,유튜브,티빙(Tving)
2020,105230001,유튜브,
2020,105230002,카카오 TV,네이버 시리즈온(SERIES)
2020,105230003,유튜브,곰TV
2020,105250001,티빙(Tving),
2020,105250002,유튜브,
2020,105250003,티빙(Tving),유튜브
2020,105260001,유튜브,
2020,105260002,유튜브,
2020,105260003,유튜브,티빙(Tving)
2020,105270001,유튜브,
2020,105270002,유튜브,
2020,105270003,유튜브,티빙(Tving)
2020,105270004,티빙(Tving),곰TV
2020,105280001,유튜브,
2020,105280002,유튜브,
2020,105290001,유튜브,
2020,10530001,카카오 TV,유튜브
2020,10530002,유튜브,카카오 TV
2020,10530003,유튜브,
2020,105310001,유튜브,
2020,105320001,유튜브,
2020,105320002,넷플릭스,유튜브
2020,105320003,유튜브,
2020,105330001,유튜브,티빙(Tving)
2020,105330002,유튜브,티빙(Tving)
2020,105340001,유튜브,웨이브(Wavve)(구 푹(pooq)· 옥수수)
2020,105340002,유튜브,넷플릭스
2020,105340003,,
2020,105340004,,
2020,105390001,,
2020,105390002,넷플릭스,웨이브(Wavve)(구 푹(pooq)· 옥수수)
2020,105390003,유튜브,티빙(Tving)
2020,10540001,유튜브,티빙(Tving)
2020,10540002,유튜브,
2020,105430001,,
2020,105440001,넷플릭스,유튜브
2020,105440002,유튜브,
2020,105440003,유튜브,넷플릭스
2020,105450001,유튜브,
2020,105450002,유튜브,
2020,105450003,유튜브,넷플릭스
2020,105450004,유튜브,넷플릭스
2020,105460001,유튜브,
2020,105470001,유튜브,넷플릭스
2020,105470002,유튜브,
2020,105470003,유튜브,
2020,105480001,넷플릭스,유튜브
2020,105480002,넷플릭스,유튜브
2020,105490001,웨이브(Wavve)(구 푹(pooq)· 옥수수),유튜브
2020,105490002,웨이브(Wavve)(구 푹(pooq)· 옥수수),티빙(Tving)
2020,105500001,유튜브,
2020,105500002,카카오 TV,유튜브
2020,10550001,유튜브,티빙(Tving)
2020,10550002,유튜브,카카오 TV
2020,10550003,유튜브,
2020,10550004,유튜브,
2020,10550005,,
2020,105510001,유튜브,티빙(Tving)
2020,105510002,유튜브,넷플릭스
2020,105510003,유튜브,넷플릭스
2020,105530001,유튜브,티빙(Tving)
2020,105530002,유튜브,
2020,105540001,유튜브,
2020,105550001,유튜브,
2020,105550002,,
2020,105560001,유튜브,넷플릭스
2020,105560002,유튜브,
2020,105570001,유튜브,넷플릭스
2020,105580001,유튜브,넷플릭스
2020,105580002,유튜브,넷플릭스
2020,105590001,유튜브,
2020,105590002,유튜브,
2020,105590003,유튜브,넷플릭스
2020,105590004,유튜브,
2020,105600001,넷플릭스,유튜브
2020,105600002,유튜브,넷플릭스
2020,105600004,유튜브,
2020,10560001,,
2020,10560002,,
2020,10560003,티빙(Tving),유튜브
2020,105610001,,
2020,105620001,넷플릭스,
2020,105620002,,
2020,105630001,넷플릭스,유튜브
2020,105630002,유튜브,
2020,105630003,유튜브,
2020,10570001,유튜브,
2020,10570002,유튜브,카카오 TV
2020,10570004,유튜브,카카오 TV
2020,10580001,유튜브,
2020,10580002,유튜브,
2020,10580003,넷플릭스,유튜브
2020,10580004,유튜브,카카오 TV
2020,10600001,유튜브,넷플릭스
2020,10600002,넷플릭스,유튜브
2020,1060001,유튜브,
2020,1060002,유튜브,
2020,10610001,,
2020,10610002,,
2020,106150001,유튜브,
2020,106150002,유튜브,
2020,106150003,유튜브,
2020,106160001,유튜브,
2020,106160002,유튜브,
2020,106160003,유튜브,네이버 시리즈온(SERIES)
2020,106160004,유튜브,
2020,106170001,유튜브,
2020,106170002,유튜브,
2020,106180001,,
2020,106180002,유튜브,
2020,106190001,,
2020,106200001,유튜브,
2020,106200002,유튜브,
2020,10620001,유튜브,카카오 TV
2020,10620002,유튜브,카카오 TV
2020,106210001,,
2020,106220001,,
2020,106220002,유튜브,
2020,106230001,,
2020,106230002,유튜브,
2020,106240001,유튜브,
2020,106240002,유튜브,
2020,106240003,유튜브,
2020,106250001,유튜브,
2020,106250002,,
2020,106250003,유튜브,
2020,106260001,유튜브,
2020,106260002,유튜브,
2020,106270001,유튜브,
2020,106270002,유튜브,
2020,106270003,,
2020,106280001,유튜브,
2020,106280002,유튜브,
2020,106280003,유튜브,넷플릭스
2020,106290001,유튜브,
2020,106290002,유튜브,
2020,106300001,유튜브,
2020,106300002,유튜브,
2020,10630001,,
2020,10630002,유튜브,
2020,106310001,유튜브,
2020,106320001,유튜브,
2020,106320002,유튜브,
2020,106330001,유튜브,
2020,106330002,유튜브,
2020,106340001,유튜브,
2020,106340002,유튜브,
2020,106350001,유튜브,티빙(Tving)
2020,106350002,유튜브,
2020,106360001,유튜브,티빙(Tving)
2020,106360002,티빙(Tving),에브리온 TV
2020,106360003,유튜브,
2020,106360004,유튜브,
2020,106370001,유튜브,
2020,106370002,유튜브,티빙(Tving)
2020,106370003,유튜브,
2020,106380001,유튜브,티빙(Tving)
2020,106380002,유튜브,
2020,106380003,유튜브,넷플릭스
2020,106390001,유튜브,
2020,106390002,유튜브,티빙(Tving)
2020,106390003,유튜브,
2020,106390004,유튜브,
2020,106400001,유튜브,
2020,106400002,유튜브,
2020,106400003,티빙(Tving),에브리온 TV
2020,106400004,유튜브,에브리온 TV
2020,106410001,유튜브,티빙(Tving)
2020,106410002,유튜브,에브리온 TV
2020,10650001,유튜브,
2020,10650002,유튜브,
2020,10650003,유튜브,
2020,10650004,유튜브,
2020,10660001,유튜브,
2020,10660002,유튜브,
2020,10660003,유튜브,
2020,106650001,유튜브,
2020,106650002,유튜브,
2020,106660001,아마존 프라임 비디오,
2020,106660002,유튜브,
2020,106660003,유튜브,
2020,106670001,웨이브(Wavve)(구 푹(pooq)· 옥수수),유튜브
2020,106670002,아마존 프라임 비디오,
2020,106670003,넷플릭스,카카오 TV
2020,106680001,웨이브(Wavve)(구 푹(pooq)· 옥수수),
2020,106680002,웨이브(Wavve)(구 푹(pooq)· 옥수수),
2020,106690001,유튜브,카카오 TV
2020,106690002,유튜브,넷플릭스
2020,106690003,유튜브,카카오 TV
2020,106700001,유튜브,
2020,106700002,유튜브,넷플릭스
2020,10670001,넷플릭스,유튜브
2020,10670002,유튜브,넷플릭스
2020,10670003,유튜브,넷플릭스
2020,10670004,유튜브,넷플릭스
2020,10670005,유튜브,넷플릭스
2020,106710001,유튜브,시즌(KT Seezn)(구 olleh tv 모바일)
2020,106710002,카카오 TV,유튜브
2020,106720001,시즌(KT Seezn)(구 olleh tv 모바일),유튜브
2020,106720002,유튜브,곰TV
2020,106730002,유튜브,넷플릭스
2020,106730003,유튜브,넷플릭스
2020,106730004,넷플릭스,카카오 TV
2020,106740001,유튜브,카카오 TV
2020,106740002,유튜브,
2020,106740003,유튜브,넷플릭스
2020,106740004,유튜브,카카오 TV
2020,106760001,유튜브,
2020,106760002,,
2020,106770001,유튜브,
2020,106770002,유튜브,넷플릭스
2020,106780001,유튜브,
2020,106780002,유튜브,
2020,106790001,유튜브,
2020,106790002,유튜브,
2020,106800001,유튜브,
2020,106800002,유튜브,
2020,10680001,유튜브,네이버 시리즈온(SERIES)
2020,10680002,유튜브,
2020,10680003,유튜브,카카오 TV
2020,10680004,유튜브,
2020,106810001,유튜브,
2020,106810002,유튜브,
2020,106820001,유튜브,
2020,106830001,넷플릭스,유튜브
2020,106850001,유튜브,곰TV
2020,106860001,유튜브,네이버 시리즈온(SERIES)
2020,106870001,유튜브,네이버 시리즈온(SERIES)
2020,106880001,유튜브,네이버 시리즈온(SERIES)
2020,106890001,유튜브,티빙(Tving)
2020,106890002,유튜브,티빙(Tving)
2020,106890003,유튜브,
2020,106890004,,
2020,106900001,유튜브,네이버 시리즈온(SERIES)
2020,10690002,유튜브,
2020,10690003,유튜브,
2020,10690004,유튜브,
2020,106910001,유튜브,네이버 시리즈온(SERIES)
2020,106920001,유튜브,네이버 시리즈온(SERIES)
2020,106930001,유튜브,넷플릭스
2020,106940001,,
2020,106950001,,
2020,106960001,,
2020,106960002,,
2020,106980001,,
2020,106980002,,
2020,106990001,,
2020,106990002,유튜브,
2020,107000001,,
2020,107000002,,
2020,10700001,,
2020,10700002,,
2020,1070001,유튜브,
2020,1070002,유튜브,
2020,107010001,유튜브,
2020,107010002,유튜브,
2020,107020001,유튜브,
2020,107030001,유튜브,티빙(Tving)
2020,107030002,유튜브,웨이브(Wavve)(구 푹(pooq)· 옥수수)
2020,107030004,유튜브,티빙(Tving)
2020,107030101,유튜브,티빙(Tving)
2020,107040001,유튜브,웨이브(Wavve)(구 푹(pooq)· 옥수수)
2020,107040002,유튜브,티빙(Tving)
2020,107050001,유튜브,티빙(Tving)
2020,107050002,유튜브,
2020,107050003,웨이브(Wavve)(구 푹(pooq)· 옥수수),유튜브
2020,107050004,유튜브,웨이브(Wavve)(구 푹(pooq)· 옥수수)
2020,107060001,유튜브,티빙(Tving)
2020,107060002,유튜브,티빙(Tving)
2020,107060003,유튜브,웨이브(Wavve)(구 푹(pooq)· 옥수수)
2020,107060004,유튜브,웨이브(Wavve)(구 푹(pooq)· 옥수수)
2020,107070001,유튜브,티빙(Tving)
2020,107070002,유튜브,티빙(Tving)
2020,107070003,유튜브,티빙(Tving)
2020,107080001,유튜브,
2020,107080002,유튜브,
2020,107090001,유튜브,티빙(Tving)
2020,107090002,유튜브,
2020,107100001,유튜브,티빙(Tving)
2020,107100002,유튜브,
2020,10710001,,
2020,107110001,유튜브,티빙(Tving)
2020,107110002,유튜브,
2020,107110003,웨이브(Wavve)(구 푹(pooq)· 옥수수),넷플릭스
2020,107120001,티빙(Tving),웨이브(Wavve)(구 푹(pooq)· 옥수수)
2020,107120002,유튜브,웨이브(Wavve)(구 푹(pooq)· 옥수수)
2020,10730001,유튜브,왓챠
2020,10730002,유튜브,
2020,10730003,,
2020,10740001,유튜브,카카오 TV
2020,10740002,유튜브,
2020,10740003,유튜브,네이버 시리즈온(SERIES)
2020,10750001,유튜브,웨이브(Wavve)(구 푹(pooq)· 옥수수)
2020,10750002,유튜브,
2020,10750003,유튜브,
2020,10750004,유튜브,왓챠
2020,107540001,,
2020,107540002,,
2020,107550001,유튜브,
2020,107550002,유튜브,
2020,107560001,유튜브,
2020,107560002,유튜브,
2020,107560003,유튜브,
2020,107570001,유튜브,
2020,107570002,유튜브,네이버 시리즈온(SERIES)
2020,107580001,유튜브,
2020,107580002,유튜브,
2020,107590001,유튜브,
2020,107590002,유튜브,
2020,10760001,유튜브,
2020,10760002,유튜브,
2020,10760004,유튜브,
2020,10760005,유튜브,
2020,107610001,유튜브,티빙(Tving)
2020,107610002,유튜브,티빙(Tving)
2020,107620001,유튜브,카카오 TV
2020,107620002,유튜브,
2020,107620003,유튜브,
2020,107630001,,
2020,107660001,유튜브,
2020,107670001,유튜브,
2020,107670002,유튜브,
2020,107670003,유튜브,
2020,107700001,유튜브,
2020,107700002,유튜브,
2020,107700003,유튜브,
2020,107700004,유튜브,
2020,107710001,유튜브,
2020,107710002,유튜브,
2020,107720001,유튜브,
2020,107720002,유튜브,
2020,107730001,유튜브,
2020,107730002,유튜브,
2020,107730003,유튜브,
2020,107740001,,
2020,107750001,유튜브,
2020,107750002,,
2020,107780002,,
2020,107790001,,
2020,107800002,,
2020,10780001,유튜브,
2020,10780002,유튜브,티빙(Tving)
2020,107810001,,
2020,107820001,유튜브,
2020,107830001,,
2020,107840001,유튜브,
2020,107850001,유튜브,
2020,107860001,유튜브,
2020,107870001,유튜브,카카오 TV
2020,107900001,유튜브,
2020,10790001,유튜브,
2020,10790002,,
2020,10790004,유튜브,넷플릭스
2020,107910001,,
2020,107920001,유튜브,
2020,107920002,유튜브,
2020,107930001,유튜브,
2020,107940002,유튜브,
2020,107950001,,
2020,107960003,유튜브,카카오 TV
2020,107990002,유튜브,네이버 시리즈온(SERIES)
2020,108000001,,
2020,10800001,,
2020,1080002,카카오 TV,유튜브
2020,108010001,유튜브,네이버 시리즈온(SERIES)
2020,108010002,유튜브,티빙(Tving)
2020,10810002,,
2020,10820001,,
2020,108240001,,
2020,108240002,,
2020,108250001,유튜브,넷플릭스
2020,108250002,유튜브,카카오 TV
2020,108270001,유튜브,
2020,108270002,유튜브,넷플릭스
2020,108280001,유튜브,
2020,108280002,유튜브,카카오 TV
2020,108290001,유튜브,
2020,108290002,유튜브,
2020,108300001,유튜브,
2020,108300002,유튜브,카카오 TV
2020,10830001,유튜브,넷플릭스
2020,10830002,유튜브,넷플릭스
2020,10830003,유튜브,넷플릭스
2020,10830004,유튜브,
2020,108310001,유튜브,
2020,108310002,유튜브,카카오 TV
2020,108320001,유튜브,웨이브(Wavve)(구 푹(pooq)· 옥수수)
2020,108330001,유튜브,
2020,108340001,유튜브,
2020,108340002,넷플릭스,유튜브
2020,108350001,유튜브,
2020,108360001,유튜브,
2020,108380001,,
2020,108390001,,
2020,108420001,,
2020,108430001,,
2020,108440002,,
2020,108450001,유튜브,
2020,108450002,,
2020,108470001,,
2020,108470002,,
2020,108480001,유튜브,
2020,108480002,,
2020,108490001,유튜브,곰TV
2020,108500001,유튜브,U+ 모바일(구 U+비디오포털)
2020,10850001,유튜브,
2020,10850002,유튜브,
2020,10850003,유튜브,넷플릭스
2020,10850004,유튜브,웨이브(Wavve)(구 푹(pooq)· 옥수수)
2020,10850005,유튜브,넷플릭스
2020,108510001,,
2020,10860001,유튜브,
2020,10860002,유튜브,
2020,10860003,유튜브,에브리온 TV
2020,10870002,,
2020,10870003,유튜브,
2020,108730001,유튜브,넷플릭스
2020,108730002,넷플릭스,유튜브
2020,108750001,,
2020,108750002,,
2020,108750003,유튜브,넷플릭스
2020,108750004,유튜브,넷플릭스
2020,108810001,유튜브,웨이브(Wavve)(구 푹(pooq)· 옥수수)
2020,108810002,유튜브,
2020,108840001,유튜브,웨이브(Wavve)(구 푹(pooq)· 옥수수)
2020,108840002,유튜브,넷플릭스
2020,108850001,,
2020,108850002,,
2020,10900001,유튜브,
2020,10900003,유튜브,
2020,10900004,유튜브,
2020,10900005,유튜브,
2020,1090001,웨이브(Wavve)(구 푹(pooq)· 옥수수),넷플릭스
2020,1090002,에브리온 TV,유튜브
2020,109020001,U+ 모바일(구 U+비디오포털),유튜브
2020,109020002,유튜브,U+ 모바일(구 U+비디오포털)
